Strike,Maturity,"Option
price",Delta,Vega,Delta Strike,Gamma Strike,Theta,ChangedStrike,DividendFactor,ImpVolCalibrated,VegaRef,"Option
type",logMoneyness,impliedTotalVariance,Bid,Ask,ImpVolAsk,ImpVolBid,locvol,logMaturity,"Implied
vol."
2795,0.17,45,-0.339739135,431.8760971,0.602314018,0.00180755,500.3806414,2788.223249,0.99833864,0.162423085,450.127896,2,-0.025252711,0.004417525,44.5,45.5,0.163580928,0.161264077,1,-1.771956842,0.162423085
2805,0.17,47.65,-0.357834773,440.167659,0.637519052,0.001990922,488.3588656,2798.199003,0.99833864,0.159943867,454.5034678,2,-0.021681279,0.004276173,47.1,48.2,0.161193813,0.158692876,1,-1.771956842,0.159943867
2810,0.17,49.05,-0.36727081,444.0798757,0.65609039,0.002088347,480.3686558,2803.18688,0.99833864,0.158735365,456.4964548,2,-0.019900334,0.004211709,48.5,49.6,0.159974538,0.157495308,1,-1.771956842,0.158735365
2815,0.17,50.4,-0.376732257,447.7227721,0.67476211,0.002192262,470.5891917,2808.174757,0.99833864,0.157319822,458.3581304,2,-0.018122556,0.004131818,49.8,51,0.158660785,0.155977978,1,-1.771956842,0.157319822
2820,0.17,51.85,-0.386544408,451.2071284,0.694326383,0.002299578,459.3043798,2813.162634,0.99833864,0.156032091,460.0875613,2,-0.016347933,0.004063197,51.3,52.4,0.157252049,0.154811526,1,-1.771956842,0.156032091
2830,0.17,54.8,-0.406742179,457.4480462,0.735021794,0.002531217,430.9547936,2823.138388,0.99833864,0.1532706,463.14656,2,-0.012808106,0.003917351,54.2,55.4,0.154583671,0.151957079,1,-1.771956842,0.1532706
2850,0.17,61.3,-0.449931016,466.6494328,0.824339994,0.00306466,346.7009541,2843.089896,0.99833864,0.147807931,467.6499817,2,-0.005765823,0.003628686,60.7,61.9,0.149095666,0.146520106,1,-1.771956842,0.147807931
2855,0.17,63.05,-0.461326224,468.1468665,0.848482561,0.003213382,318.7258705,2848.077773,0.99833864,0.146436504,468.4377213,2,-0.004012974,0.003559475,62.4,63.7,0.147827185,0.145045776,1,-1.771956842,0.146436504
2865,0.17,66.65,-0.484823107,470.0182965,0.899025191,0.003536228,252.3619703,2858.053527,0.99833864,0.143558216,469.6072435,2,-0.000516467,0.003413411,66,67.3,0.144943461,0.142172981,1,-1.771956842,0.143558216
2870,0.17,68.55,-0.49692469,470.3447273,0.925533195,0.003706426,213.7052586,2863.041404,0.99833864,0.142151565,469.9894329,2,0.001227212,0.003346295,67.9,69.2,0.14353584,0.140767296,1,-1.771956842,0.142151565
2885,0.17,74.55,-0.534715106,468.5767731,1.010351806,0.004277477,69.93762502,2878.005036,0.99833864,0.137807173,470.3305603,2,0.006440082,0.003130463,73.9,75.2,0.139196315,0.136417862,1,-1.771956842,0.137807173
2895,0.17,78.9,-0.560971979,464.8545709,1.071424162,0.00469648,-51.81746756,2887.98079,0.99833864,0.134985935,469.8930476,2,0.009900294,0.002998093,78.2,79.6,0.136493259,0.133478092,1,-1.771956842,0.134985935
2905,0.17,83.5,-0.588184235,458.8202887,1.136708813,0.005162313,-200.2512087,2897.956544,0.99833864,0.132128401,468.9314561,2,0.013348573,0.002859755,82.8,84.2,0.133654363,0.130601393,1,-1.771956842,0.132128401
2910,0.17,85.8,-0.602231433,454.8292888,1.171267127,0.005419124,-286.8196414,2902.944421,0.99833864,0.13047077,468.2567583,2,0.015068264,0.00278528,84.8,86.8,0.132668305,0.128270352,1,-1.771956842,0.13047077
2920,0.17,90.9,-0.630377228,445.0115204,1.242636754,0.005937727,-481.7000019,2912.920175,0.99833864,0.127779011,466.525684,2,0.018498799,0.002660502,89.8,92,0.130245543,0.125306626,1,-1.771956842,0.127779011
2930,0.17,96.45,-0.65861604,432.6730051,1.317310322,0.006475776,-710.6312082,2922.895929,0.99833864,0.125446595,464.2949798,2,0.021917606,0.002551063,95.4,97.5,0.127862755,0.123022077,1,-1.771956842,0.125446595
2935,0.17,99.15,-0.673420834,425.1852225,1.357734985,0.006790066,-846.8653565,2927.883806,0.99833864,0.12384794,462.9960844,2,0.023622636,0.002480749,98,100.3,0.126536312,0.121147052,1,-1.771956842,0.12384794
2945,0.17,105.1,-0.702332706,408.4831144,1.439839775,0.007404981,-1147.585453,2937.85956,0.99833864,0.121397036,460.0395963,2,0.027024,0.00236708,103.9,106.3,0.124304816,0.11846884,1,-1.771956842,0.121397036
2955,0.17,111.5,-0.730481133,389.4877982,1.524287238,0.008019539,-1492.950638,2947.835314,0.99833864,0.119312199,456.6169726,2,0.030413833,0.002271771,110.3,112.7,0.122345706,0.116248943,1,-1.771956842,0.119312199
2960,0.17,114.7,-0.745021022,378.5767829,1.569856776,0.008370741,-1696.204307,2952.823191,0.99833864,0.11798189,454.7356921,2,0.032104451,0.002213198,113.4,116,0.121349726,0.114571665,1,-1.771956842,0.11798189
2965,0.17,118.15,-0.75865981,367.6366075,1.614052703,0.008686854,-1903.687309,2957.811068,0.99833864,0.117107942,452.7438193,2,0.033792215,0.00217073,116.8,119.5,0.120693961,0.113467314,1,-1.771956842,0.117107942
2980,0.17,128.85,-0.798893136,331.1748885,1.753770755,0.009694121,-2635.970765,2972.774699,0.99833864,0.11428847,446.1261946,2,0.038838483,0.002038343,127.4,130.3,0.11849206,0.109977011,1,-1.771956842,0.11428847
2990,0.17,136.6,-0.822793346,306.3411588,1.845048136,0.010285779,-3178.713586,2982.750453,0.99833864,0.113253687,441.202032,2,0.04218857,0.00197921,135.2,138,0.117579793,0.108788083,1,-1.771956842,0.113253687
3015,0.17,157,-0.877227447,239.6689743,2.087041318,0.011804115,-4892.70581,3007.689838,0.99833864,0.110851851,427.2382513,2,0.050515013,0.001824603,155.4,158.6,0.116784857,0.104501205,1,-1.771956842,0.110851851
3020,0.17,161.3,-0.886335583,226.9539705,2.134091556,0.012058427,-5275.243807,3012.677715,0.99833864,0.110641263,424.1822276,2,0.052172014,0.00180353,159.7,162.9,0.11680924,0.103984617,1,-1.771956842,0.110641263
3035,0.17,174.7,-0.90922175,192.688932,2.264759624,0.012630113,-6429.19329,3027.641346,0.99833864,0.111193629,414.5346909,2,0.057126607,0.00177215,173.2,176.2,0.117659079,0.10408051,1,-1.771956842,0.111193629
3045,0.17,183.7,-0.924056158,168.4941025,2.362343232,0.013104177,-7381.762093,3037.6171,0.99833864,0.111179208,407.7302979,2,0.060416084,0.001727309,182.1,185.3,0.11863839,0.102721578,1,-1.771956842,0.111179208
3050,0.17,188.5,-0.927713735,162.2591003,2.388207281,0.013050175,-7650.768573,3042.604977,0.99833864,0.112477891,404.2244401,2,0.062056773,0.001758291,187,190,0.119661076,0.104354704,1,-1.771956842,0.112477891
3065,0.17,202.6,-0.942300443,136.2042958,2.502579918,0.013316935,-8904.948231,3057.568608,0.99833864,0.114415235,393.325129,2,0.066962752,0.001761751,201.1,204.1,0.122338,0.105183862,1,-1.771956842,0.114415235
3070,0.17,207.2,-0.948585888,124.3294583,2.558838642,0.013595495,-9560.76503,3062.556485,0.99833864,0.114293559,389.5739519,2,0.068592744,0.001723883,205.6,208.8,0.123092705,0.10373527,1,-1.771956842,0.114293559
3075,0.17,211.9,-0.953594241,114.5527725,2.607399198,0.013778482,-10151.51502,3067.544362,0.99833864,0.114638572,385.768326,2,0.070220084,0.001703402,210.4,213.4,0.123241906,0.104283909,1,-1.771956842,0.114638572
3080,0.17,216.7,-0.956974115,107.7844085,2.64223294,0.013809592,-10592.96203,3072.532239,0.99833864,0.115520678,381.9109991,2,0.071844779,0.001710215,215.2,218.2,0.124378879,0.104738106,1,-1.771956842,0.115520678
3090,0.17,226.6,-0.959214023,103.218242,2.665338535,0.013404857,-10913.51603,3082.507993,0.99833864,0.119115916,374.0521948,2,0.075086273,0.001814051,225.1,228.1,0.128220839,0.107973524,1,-1.771956842,0.119115916
3105,0.17,241.2,-0.966237722,88.44660978,2.747955174,0.01330275,-12044.2428,3097.471624,0.99833864,0.122643857,361.9443697,2,0.079928898,0.001867117,239.7,242.7,0.132397584,0.110386992,1,-1.771956842,0.122643857
3110,0.17,246.1,-0.96804009,84.53581152,2.77111531,0.013230623,-12377.5934,3102.459501,0.99833864,0.123986604,357.8339532,2,0.081537909,0.001892143,244.6,247.6,0.133932401,0.111397106,1,-1.771956842,0.123986604
3115,0.17,250.75,-0.973836172,71.58349615,2.855906803,0.013702563,-13589.48906,3107.447378,0.99833864,0.123398939,353.6907233,2,0.083144335,0.001796533,249.3,252.2,0.133558014,0.110255395,1,-1.771956842,0.123398939
3120,0.17,255.95,-0.97061304,78.85976184,2.805486558,0.012990093,-12894.54423,3112.435255,0.99833864,0.126968848,349.5172994,2,0.084748184,0.001964563,254.5,257.4,0.136933798,0.114330212,1,-1.771956842,0.126968848
3125,0.17,260.85,-0.97225828,75.16960796,2.829054772,0.012930049,-13249.53986,3117.423132,0.99833864,0.128236485,345.3162743,2,0.086349466,0.001986554,259.4,262.3,0.13840046,0.115243956,1,-1.771956842,0.128236485
3130,0.17,265.65,-0.975663936,67.36885996,2.882890585,0.013121034,-14053.625,3122.411009,0.99833864,0.128677252,341.0902119,2,0.087948187,0.00194633,264.1,267.2,0.139844451,0.113832762,1,-1.771956842,0.128677252
3135,0.17,270.45,-0.978966862,59.57450978,2.941369557,0.01333936,-14957.03446,3127.398886,0.99833864,0.129037273,336.8416461,2,0.089544357,0.001899323,269,271.9,0.139922364,0.114563605,1,-1.771956842,0.129037273
3145,0.17,280.45,-0.97888857,59.76208641,2.937580446,0.012815056,-14952.00572,3137.37464,0.99833864,0.133021255,328.2869745,2,0.092729073,0.002038343,278.9,282,0.14472447,0.117160302,1,-1.771956842,0.133021255
3150,0.17,285.55,-0.977112232,63.98047037,2.903708622,0.012323947,-14462.76224,3142.362517,0.99833864,0.135852014,323.9857667,2,0.094317635,0.002178421,284.1,287,0.146778331,0.121556914,1,-1.771956842,0.135852014
3155,0.17,290.35,-0.980359347,56.21397849,2.964152239,0.012553035,-15417.42343,3147.350394,0.99833864,0.136118918,319.6718483,2,0.095903678,0.002117275,288.8,291.9,0.148133317,0.119682008,1,-1.771956842,0.136118918
3170,0.17,305.35,-0.980149358,56.72375351,2.956453246,0.011856134,-15379.40107,3162.314025,0.99833864,0.142015705,306.6771692,2,0.10064677,0.002339079,303.9,306.8,0.153515352,0.126727332,1,-1.771956842,0.142015705
3180,0.17,315.25,-0.981491436,53.44664291,2.981706517,0.011635431,-15835.3546,3172.289779,0.99833864,0.145019883,297.992555,2,0.103796379,0.002419523,313.8,316.7,0.156812818,0.129207939,1,-1.771956842,0.145019883
3200,0.17,334.85,-0.987514067,38.1138441,3.125877109,0.011819908,-18368.47091,3192.241287,0.99833864,0.148906415,280.6491241,2,0.110065992,0.002359063,333.4,336.3,0.161715436,0.130877858,1,-1.771956842,0.148906415
3210,0.17,345,-0.984672072,45.48714741,3.046991178,0.01098082,-17085.78349,3202.217041,0.99833864,0.154222219,272.0226354,2,0.11318612,0.002677543,343.6,346.4,0.166432248,0.137717578,1,-1.771956842,0.154222219
3250,0.17,384.5,-0.991196464,28.1087684,3.237030005,0.010808984,-20756.44657,3242.120057,0.99833864,0.164090036,238.1581824,2,0.125570179,0.002737614,383,386,0.178649419,0.142580026,1,-1.771956842,0.164090036
3300,0.17,434.3,-0.991929842,26.04261203,3.253049612,0.009576242,-21471.82641,3291.998827,0.99833864,0.180273363,198.1774755,2,0.140837651,0.003346295,432.9,435.7,0.194867673,0.15928981,1,-1.771956842,0.180273363
1500,0.189,0.2,-0.001061,4.419484154,0.002744755,-0.00000792,4.845529983,1495.806277,0.998259902,0.504053882,0.00000684,2,-0.647991899,0.047818701,0.1,0.3,0.522980558,0.475465109,1,-1.666008264,0.504053882
1600,0.189,0.35,-0.001884004,7.465472662,0.004612887,-0.0000113,8.379341799,1595.526695,0.998259902,0.481120118,0.000204293,2,-0.583453377,0.043654532,0.25,0.45,0.493200488,0.466077177,1,-1.666008264,0.481120118
1850,0.189,0.775,-0.004653379,16.86050513,0.009969555,-0.0000191,18.99004255,1844.827741,0.998259902,0.401619225,0.117116246,2,-0.438271368,0.030406549,0.7,0.85,0.405894219,0.397036941,1,-1.666008264,0.401619225
1900,0.189,0.925,-0.005644375,20.02189814,0.011813156,-0.0000212,22.62015273,1894.687951,0.998259902,0.387196036,0.30977676,2,-0.411603121,0.028233245,0.85,1,0.39080682,0.383372127,1,-1.666008264,0.387196036
1950,0.189,1.075,-0.006738062,23.42294582,0.013780368,-0.0000232,26.49091275,1944.54816,0.998259902,0.371695574,0.753996755,2,-0.385627634,0.026028175,1,1.15,0.374799689,0.368436543,1,-1.666008264,0.371695574
2050,0.189,1.5,-0.009826504,32.63030809,0.019256246,-0.0000278,37.11704245,2044.268578,0.998259902,0.342470107,3.558717457,2,-0.335617214,0.022080348,1.4,1.6,0.345443738,0.339359298,1,-1.666008264,0.342470107
2100,0.189,1.8,-0.01203714,38.93265478,0.023133191,-0.0000301,44.51435419,2094.128788,0.998259902,0.328652351,6.969406018,2,-0.311519662,0.020333376,1.7,1.9,0.331155684,0.326055036,1,-1.666008264,0.328652351
2150,0.189,2.15,-0.014681446,46.21778798,0.027689916,-0.000032,53.08555743,2143.988997,0.998259902,0.314626513,12.81230402,2,-0.287989165,0.018622777,2.05,2.25,0.316740284,0.312447908,1,-1.666008264,0.314626513
2175,0.189,2.4,-0.016502083,51.09508821,0.030868156,-0.0000328,58.98619109,2168.919101,0.998259902,0.308585204,16.98587926,2,-0.276428342,0.017917655,2.3,2.5,0.310502,0.306616532,1,-1.666008264,0.308585204
2225,0.189,2.95,-0.02062461,61.78103181,0.037958836,-0.0000334,71.93626049,2218.779311,0.998259902,0.295846865,28.60989092,2,-0.253700091,0.016470035,2.8,3.1,0.298221259,0.293395993,1,-1.666008264,0.295846865
2310,0.189,4.15,-0.029894093,84.33902157,0.053627836,-0.0000299,99.50201838,2303.541666,0.998259902,0.273547563,61.44848581,2,-0.216209482,0.01406535,4,4.3,0.275294696,0.271762784,1,-1.666008264,0.273547563
2320,0.189,4.35,-0.031398869,87.83981846,0.056186578,-0.0000287,103.888222,2313.513708,0.998259902,0.271237714,66.59529289,2,-0.211889821,0.013829177,4.2,4.5,0.272916577,0.269524646,1,-1.666008264,0.271237714
2325,0.189,4.45,-0.032156747,89.58780261,0.057469654,-0.000028,106.0729247,2318.499729,0.998259902,0.2700418,69.27828536,2,-0.209736968,0.013706751,4.3,4.6,0.271688357,0.268362593,1,-1.666008264,0.2700418
2350,0.189,5,-0.036291351,98.95419848,0.064467095,-0.0000239,117.8462066,2343.429834,0.998259902,0.26418894,83.80876524,2,-0.199041679,0.013112737,4.8,5.2,0.26617311,0.262159023,1,-1.666008264,0.26418894
2360,0.189,5.25,-0.038179566,103.1412743,0.067673246,-0.0000216,123.1700182,2353.401875,0.998259902,0.261949664,90.14756202,2,-0.194795388,0.012894608,5.1,5.4,0.263382871,0.260493164,1,-1.666008264,0.261949664
2400,0.189,6.35,-0.046473695,120.9266522,0.081674768,-0.00000967,145.8115785,2393.290043,0.998259902,0.252695602,118.5167589,2,-0.177988269,0.011992732,6.1,6.6,0.25472806,0.250619349,1,-1.666008264,0.252695602
2410,0.189,6.65,-0.048776982,125.7037569,0.085548626,-0.00000575,151.906907,2403.262085,0.998259902,0.250294325,126.3497166,2,-0.173830259,0.011765297,6.4,6.9,0.252250994,0.248297863,1,-1.666008264,0.250294325
2420,0.189,7,-0.051394862,131.0542565,0.08998687,-0.000000968,158.8398742,2413.234127,0.998259902,0.248157348,134.4689413,2,-0.169689467,0.011568078,6.8,7.2,0.249663277,0.24662849,1,-1.666008264,0.248157348
2425,0.189,7.15,-0.052590689,133.471229,0.091984774,0.0000013,161.9054298,2418.220147,0.998259902,0.24685063,138.6336116,2,-0.167625482,0.011446825,6.9,7.4,0.248696252,0.244970749,1,-1.666008264,0.24685063
2470,0.189,8.95,-0.066048468,159.5929436,0.114704517,0.0000311,195.7758066,2463.094336,0.998259902,0.236815683,179.044404,2,-0.149238856,0.010526544,8.7,9.2,0.238362951,0.235246901,1,-1.666008264,0.236815683
2475,0.189,9.15,-0.067608847,162.5023311,0.117314906,0.000035,199.4974614,2468.080357,0.998259902,0.235533022,183.8317369,2,-0.147216611,0.010410893,8.9,9.4,0.237052771,0.233992753,1,-1.666008264,0.235533022
2500,0.189,10.4,-0.076876102,179.3174857,0.132993782,0.00006,221.4643936,2493.010461,0.998259902,0.23007534,208.5180581,2,-0.137166275,0.009928669,10.1,10.7,0.231728147,0.228399927,1,-1.666008264,0.23007534
2520,0.189,11.5,-0.085121445,193.6530786,0.146951589,0.0000848,240.1731841,2512.954545,0.998259902,0.225566894,229.0289264,2,-0.129198105,0.009542627,11.2,11.8,0.227099395,0.224016128,1,-1.666008264,0.225566894
2525,0.189,11.8,-0.087342921,197.4208931,0.150720884,0.0000919,245.1007766,2517.940566,0.998259902,0.224470961,234.2415358,2,-0.127215944,0.009449425,11.5,12.1,0.225974636,0.222949995,1,-1.666008264,0.224470961
2530,0.189,12.1,-0.089623053,201.2480226,0.154591991,0.0000993,250.1044962,2522.926587,0.998259902,0.223334447,239.4826853,2,-0.125237704,0.009356681,11.8,12.4,0.224810372,0.221842135,1,-1.666008264,0.223334447
2565,0.189,14.5,-0.107261413,229.5568608,0.184608173,0.000162092,286.9461532,2557.828733,0.998259902,0.215632693,276.7252748,2,-0.111498528,0.008712161,14.2,14.8,0.21692833,0.214325964,1,-1.666008264,0.215632693
2575,0.189,15.3,-0.113049616,238.3769126,0.194520645,0.000184588,298.422627,2567.800775,0.998259902,0.213540601,287.4525137,2,-0.107607473,0.008542566,15,15.6,0.21478895,0.212282384,1,-1.666008264,0.213540601
2585,0.189,16.1,-0.118939077,247.1283003,0.204590291,0.000208596,309.6431173,2577.772817,0.998259902,0.211265112,298.1713845,2,-0.103731499,0.008358731,15.8,16.4,0.212469711,0.210051702,1,-1.666008264,0.211265112
2595,0.189,17,-0.125457523,256.5616644,0.215821873,0.000235971,321.8495574,2587.744859,0.998259902,0.209203942,308.8554585,2,-0.09987049,0.0082005,16.7,17.3,0.210365306,0.208034764,1,-1.666008264,0.209203942
2600,0.189,17.4,-0.128526712,260.9141188,0.221062234,0.000249564,327.2702291,2592.73088,0.998259902,0.2079094,314.1760835,2,-0.097945562,0.008098461,17.1,17.7,0.209051613,0.206759784,1,-1.666008264,0.2079094
2610,0.189,18.4,-0.135558592,270.6772033,0.233224747,0.000280892,339.7579655,2602.702922,0.998259902,0.205936848,324.7576364,2,-0.094106785,0.007942725,18.1,18.7,0.207038279,0.204828881,1,-1.666008264,0.205936848
2620,0.189,19.4,-0.14273859,280.3546155,0.245639673,0.000314417,351.8821533,2612.674963,0.998259902,0.203758702,335.2369843,2,-0.090282689,0.007773162,19.1,19.7,0.204822518,0.202689097,1,-1.666008264,0.203758702
2625,0.189,19.9,-0.146359213,285.1261868,0.251893429,0.000331973,357.7355223,2617.660984,0.998259902,0.202595571,340.4298415,2,-0.088376111,0.007681444,19.6,20.2,0.203641636,0.20154405,1,-1.666008264,0.202595571
2635,0.189,20.95,-0.153999516,294.963458,0.265145901,0.000369948,369.7411028,2627.633026,0.998259902,0.200295432,350.7049727,2,-0.084573825,0.007507173,20.6,21.3,0.20147524,0.199109045,1,-1.666008264,0.200295432
2645,0.189,22.1,-0.162154699,305.1263558,0.279365202,0.000411878,382.0040909,2637.605068,0.998259902,0.198126912,360.8101848,2,-0.080785941,0.007342349,21.8,22.4,0.199105206,0.197144359,1,-1.666008264,0.198126912
2650,0.189,22.7,-0.166390128,310.2708742,0.286771424,0.000434281,388.1173178,2642.591089,0.998259902,0.197044158,365.7907078,2,-0.078897367,0.007260624,22.4,23,0.198006389,0.196077933,1,-1.666008264,0.197044158
2655,0.189,23.3,-0.170734001,315.4543052,0.294382773,0.000457698,394.2051753,2647.57711,0.998259902,0.195907633,370.7187605,2,-0.077012352,0.007179356,23,23.6,0.19685442,0.194957098,1,-1.666008264,0.195907633
2660,0.189,23.9,-0.175075642,320.5426963,0.301983052,0.000481787,400.024687,2652.563131,0.998259902,0.19471838,375.5910671,2,-0.075130884,0.007091221,23.6,24.2,0.195650302,0.19378294,1,-1.666008264,0.19471838
2665,0.189,24.55,-0.179643584,325.7982212,0.310020979,0.00050736,406.0313114,2657.549152,0.998259902,0.193630495,380.404385,2,-0.073252949,0.00701091,24.2,24.9,0.194700077,0.192556431,1,-1.666008264,0.193630495
2670,0.189,25.25,-0.184440877,331.2110825,0.318505674,0.000534457,412.2026447,2662.535173,0.998259902,0.192637609,385.1555084,2,-0.071378534,0.006938296,24.9,25.6,0.193689947,0.191581088,1,-1.666008264,0.192637609
2685,0.189,27.35,-0.199100069,347.0929171,0.344464373,0.000621601,429.3072592,2677.493235,0.998259902,0.189307261,399.0042866,2,-0.065776279,0.006694236,27,27.7,0.190311913,0.188299201,1,-1.666008264,0.189307261
2725,0.189,33.75,-0.24369171,389.6781222,0.424628334,0.000917319,467.6787236,2717.381403,0.998259902,0.180050767,432.4441311,2,-0.050988579,0.006048985,33.4,34.1,0.180947119,0.179152524,1,-1.666008264,0.180050767
2735,0.189,35.55,-0.256085984,400.0767191,0.447224222,0.001008311,474.4446789,2727.353445,0.998259902,0.17764095,439.8914756,2,-0.047325571,0.005881105,35.2,35.9,0.178514196,0.176766095,1,-1.666008264,0.17764095
2745,0.189,37.5,-0.269312732,410.5194302,0.471578548,0.001107959,480.0400224,2737.325487,0.998259902,0.175341066,446.934016,2,-0.043675932,0.005728743,37.1,37.9,0.176313982,0.174366382,1,-1.666008264,0.175341066
2755,0.189,39.5,-0.282979665,420.617851,0.496895142,0.001216276,483.5345727,2747.297528,0.998259902,0.172890537,453.5541497,2,-0.040039564,0.0055654,39.1,39.9,0.173840415,0.171939183,1,-1.666008264,0.172890537
2770,0.189,42.8,-0.304981555,435.4393677,0.53818567,0.001397355,484.9252736,2762.255591,0.998259902,0.16939482,462.6573399,2,-0.034609687,0.005340688,42.4,43.2,0.170312929,0.168475616,1,-1.666008264,0.16939482
2780,0.189,45.05,-0.320194608,444.6792084,0.566979585,0.001532008,482.0269612,2772.227633,0.998259902,0.166814898,468.153909,2,-0.031006079,0.005170503,44.6,45.5,0.167826495,0.165802187,1,-1.666008264,0.166814898
2795,0.189,48.7,-0.344625224,457.8405099,0.613926624,0.001756952,471.5972435,2787.185696,0.998259902,0.162995739,475.5094718,2,-0.0256249,0.004935652,48.2,49.2,0.164088027,0.161902503,1,-1.666008264,0.162995739
2800,0.189,50.05,-0.353194772,461.9768986,0.630605686,0.001838305,466.1730789,2792.171717,0.998259902,0.161856622,477.718888,2,-0.02383759,0.004862622,49.6,50.5,0.162831053,0.160881524,1,-1.666008264,0.161856622
2805,0.189,51.4,-0.361951552,465.9498857,0.647755778,0.001923105,459.5984607,2797.157738,0.998259902,0.160634674,479.8051755,2,-0.022053468,0.004790137,50.9,51.9,0.161708312,0.159560329,1,-1.666008264,0.160634674
2810,0.189,52.75,-0.37077198,469.6946292,0.665084639,0.002012757,451.6192958,2802.143759,0.998259902,0.15932969,481.7673427,2,-0.020272523,0.004706259,52.2,53.3,0.160501379,0.158157274,1,-1.666008264,0.15932969
2815,0.189,54.15,-0.379858675,473.2847298,0.683087011,0.002105776,442.3783646,2807.129779,0.998259902,0.158046986,483.604501,2,-0.018494745,0.004629035,53.6,54.7,0.159209976,0.156883386,1,-1.666008264,0.158046986
2825,0.189,57.05,-0.398636297,479.8514689,0.720690101,0.002304175,419.4091838,2817.101821,0.998259902,0.155432585,486.9007552,2,-0.014948642,0.004476505,56.5,57.6,0.156580021,0.154284745,1,-1.666008264,0.155432585
2835,0.189,60.1,-0.41815412,485.4733531,0.760317729,0.002522584,389.4367921,2827.073863,0.998259902,0.152772845,489.6889031,2,-0.01141507,0.004315099,59.5,60.7,0.154010373,0.151535032,1,-1.666008264,0.152772845
2840,0.189,61.7,-0.428267904,487.9086324,0.78113387,0.002637856,371.6103408,2832.059884,0.998259902,0.15145855,490.8913167,2,-0.009652955,0.004241168,61.1,62.3,0.152690051,0.150226846,1,-1.666008264,0.15145855
2850,0.189,65.05,-0.449091949,491.9039813,0.824535139,0.002885022,329.2000251,2842.031926,0.998259902,0.148847364,492.9114834,2,-0.006138012,0.004089659,64.5,65.6,0.149967278,0.147727384,1,-1.666008264,0.148847364
2855,0.189,66.7,-0.459804301,493.4279174,0.847132005,0.003019495,304.0994148,2847.017947,0.998259902,0.14734206,493.729007,2,-0.004385164,0.004006679,66.1,67.3,0.14856009,0.146123992,1,-1.666008264,0.14734206
2875,0.189,74.1,-0.504873115,495.9104081,0.944849597,0.003611417,174.2512145,2866.962031,0.998259902,0.141891093,495.717386,2,0.002595668,0.0037044,73.5,74.7,0.14310308,0.140679098,1,-1.666008264,0.141891093
2880,0.189,76.1,-0.516666227,495.5145724,0.97114668,0.003775716,133.0470127,2871.948051,0.998259902,0.140554454,495.8954717,2,0.004333287,0.003630682,75.5,76.7,0.141767335,0.13934153,1,-1.666008264,0.140554454
2890,0.189,80.25,-0.5408563,493.3443499,1.026124758,0.004125475,38.08993855,2881.920093,0.998259902,0.137831601,495.8721684,2,0.007799495,0.00348547,79.6,80.9,0.139151016,0.136511984,1,-1.666008264,0.137831601
2895,0.189,82.4,-0.553298524,491.5147521,1.054954104,0.004315199,-16.76465156,2886.906114,0.998259902,0.136439289,495.6721078,2,0.009528104,0.003408897,81.8,83,0.137661508,0.135216797,1,-1.666008264,0.136439289
2915,0.189,91.7,-0.604732487,478.7573926,1.178880435,0.005143983,-291.2022125,2906.850198,0.998259902,0.131003029,493.635495,2,0.016412813,0.003125674,91.1,92.3,0.132256024,0.129749049,1,-1.666008264,0.131003029
2925,0.189,96.75,-0.6313299,468.8255763,1.246327894,0.005606604,-468.2859336,2916.82224,0.998259902,0.128284654,491.8898929,2,0.019837474,0.002991046,96.1,97.4,0.129669104,0.126898322,1,-1.666008264,0.128284654
2930,0.189,99.4,-0.644809636,462.904795,1.28150929,0.005851057,-568.7552112,2921.808261,0.998259902,0.126969323,490.8394742,2,0.021545416,0.002924843,98.8,100,0.128262655,0.125673991,1,-1.666008264,0.126969323
2940,0.189,105,-0.671900805,449.1615577,1.354502097,0.006359524,-795.2659266,2931.780303,0.998259902,0.124530153,488.3902856,2,0.024952575,0.002799258,104.4,105.6,0.125860166,0.123197126,1,-1.666008264,0.124530153
2950,0.189,110.9,-0.699028688,432.8676123,1.431026097,0.006894127,-1059.934447,2941.752344,0.998259902,0.122123452,485.4866557,2,0.028348164,0.002680929,110.3,111.5,0.123499675,0.120742804,1,-1.666008264,0.122123452
2965,0.189,120.35,-0.739453683,403.6728588,1.552679371,0.007746669,-1541.270632,2956.710407,0.998259902,0.11864676,480.3078303,2,0.033420026,0.002512583,119.7,121,0.120235585,0.117048964,1,-1.666008264,0.11864676
2970,0.189,123.75,-0.752463004,392.9686826,1.594141684,0.008028352,-1722.825831,2961.696428,0.998259902,0.117750599,478.3690531,2,0.035104946,0.00246487,122.5,125,0.120871163,0.11459067,1,-1.666008264,0.117750599
2985,0.189,134.35,-0.790379159,357.8986744,1.722873012,0.008892231,-2347.538571,2976.654491,0.998259902,0.115053756,471.941762,2,0.04014274,0.002328669,133,135.7,0.118706597,0.111324611,1,-1.666008264,0.115053756
2990,0.189,137.9,-0.803390222,344.4636036,1.77022206,0.00923084,-2602.138315,2981.640512,0.998259902,0.113826834,469.6023485,2,0.041816381,0.002270298,136.5,139.3,0.117738871,0.109816269,1,-1.666008264,0.113826834
3005,0.189,149.7,-0.836314931,306.9956069,1.899538061,0.010003775,-3364.876817,2996.598575,0.998259902,0.112391005,462.022472,2,0.046820561,0.00218007,148.3,151.1,0.116690716,0.107934424,1,-1.666008264,0.112391005
